id,customer_id,email,created_at,processed_at,currency,total_price,subtotal_price,total_tax,financial_status,fulfillment_status,location_id,_fivetran_synced
5230,1,emma.thompson@gmail.com,2024-12-20 10:25:55,2024-12-20 13:47:55,GBP,57.36,47.8,9.56,paid,fulfilled,4,2025-07-19 10:00:00
5231,40,florence.carter@btinternet.com,2024-12-20 08:23:30,2024-12-20 09:25:30,GBP,54.13,45.11,9.02,pending,fulfilled,4,2025-07-19 10:00:00
5232,49,holly.edwards@hotmail.co.uk,2024-12-20 14:19:13,2024-12-20 16:02:13,GBP,167.64,139.7,27.94,paid,fulfilled,4,2025-07-19 10:00:00
5233,19,ivy.martinez@hotmail.co.uk,2024-12-20 15:34:41,2024-12-20 18:41:41,GBP,47.51,39.59,7.92,pending,fulfilled,4,2025-07-19 10:00:00
5234,31,aurora.wright@hotmail.co.uk,2024-12-20 13:37:17,2024-12-20 16:33:17,GBP,89.71,74.76,14.95,pending,fulfilled,4,2025-07-19 10:00:00
5235,3,charlotte.brown@outlook.com,2024-12-20 14:56:39,2024-12-20 17:56:39,GBP,45.84,38.2,7.64,paid,fulfilled,4,2025-07-19 10:00:00
5236,32,nova.lopez@outlook.com,2024-12-20 11:56:41,2024-12-20 15:17:41,GBP,24.7,20.58,4.12,paid,fulfilled,4,2025-07-19 10:00:00
5237,40,florence.carter@btinternet.com,2024-12-21 18:39:06,2024-12-21 21:59:06,GBP,37.82,31.52,6.3,paid,fulfilled,4,2025-07-19 10:00:00
5238,9,ella.moore@outlook.com,2024-12-21 10:47:56,2024-12-21 14:35:56,GBP,29.83,24.86,4.97,paid,pending,4,2025-07-19 10:00:00
5239,13,ruby.jackson@hotmail.co.uk,2024-12-21 12:39:29,2024-12-21 14:40:29,GBP,27.92,23.27,4.65,paid,fulfilled,4,2025-07-19 10:00:00
5240,30,penelope.king@yahoo.co.uk,2024-12-21 19:12:48,2024-12-21 22:50:48,GBP,25.82,21.52,4.3,paid,fulfilled,4,2025-07-19 10:00:00
5241,16,hannah.martin@btinternet.com,2024-12-21 19:18:47,2024-12-21 21:07:47,GBP,55.32,46.1,9.22,pending,partial,1,2025-07-19 10:00:00
5242,50,margot.collins@outlook.com,2024-12-21 12:57:22,2024-12-21 13:48:22,GBP,32.24,26.87,5.37,pending,fulfilled,4,2025-07-19 10:00:00
5243,7,lily.davis@gmail.com,2024-12-21 18:35:17,2024-12-21 20:29:17,GBP,75.22,62.68,12.54,paid,fulfilled,4,2025-07-19 10:00:00
5244,22,willow.rodriguez@btinternet.com,2024-12-21 09:16:33,2024-12-21 12:56:33,GBP,68.93,57.44,11.49,paid,fulfilled,4,2025-07-19 10:00:00
5245,36,matilda.adams@yahoo.co.uk,2024-12-21 09:52:08,2024-12-21 11:43:08,GBP,51.96,43.3,8.66,paid,fulfilled,4,2025-07-19 10:00:00
5246,27,rose.allen@gmail.com,2024-12-21 14:31:42,2024-12-21 18:14:42,GBP,26.92,22.43,4.49,pending,fulfilled,4,2025-07-19 10:00:00
5247,34,alice.scott@btinternet.com,2024-12-21 12:47:32,2024-12-21 13:43:32,GBP,36.14,30.12,6.02,paid,fulfilled,4,2025-07-19 10:00:00
5248,22,willow.rodriguez@btinternet.com,2024-12-21 16:49:18,2024-12-21 20:15:18,GBP,51.17,42.64,8.53,paid,fulfilled,3,2025-07-19 10:00:00
5249,12,mia.thomas@gmail.com,2024-12-21 10:12:15,2024-12-21 11:07:15,GBP,26.53,22.11,4.42,paid,fulfilled,4,2025-07-19 10:00:00
5250,43,delilah.roberts@hotmail.co.uk,2024-12-21 10:25:16,2024-12-21 11:46:16,GBP,34.87,29.06,5.81,refunded,fulfilled,4,2025-07-19 10:00:00
5251,39,imogen.nelson@gmail.com,2024-12-21 11:47:06,2024-12-21 12:21:06,GBP,80.3,66.92,13.38,paid,pending,4,2025-07-19 10:00:00
5252,46,martha.campbell@btinternet.com,2024-12-21 16:29:59,2024-12-21 17:34:59,GBP,166.46,138.72,27.74,refunded,partial,4,2025-07-19 10:00:00
5253,17,evie.thompson@gmail.com,2024-12-21 16:46:03,2024-12-21 20:17:03,GBP,38.28,31.9,6.38,paid,fulfilled,4,2025-07-19 10:00:00
5254,18,aria.garcia@yahoo.co.uk,2024-12-21 11:35:47,2024-12-21 12:15:47,GBP,42.82,35.68,7.14,paid,fulfilled,3,2025-07-19 10:00:00
5255,26,luna.hall@outlook.com,2024-12-21 19:28:55,2024-12-21 21:42:55,GBP,22.88,19.07,3.81,pending,fulfilled,4,2025-07-19 10:00:00
5256,47,amelie.parker@gmail.com,2024-12-22 14:27:06,2024-12-22 16:46:06,GBP,78.18,65.15,13.03,paid,fulfilled,4,2025-07-19 10:00:00
5257,28,iris.young@btinternet.com,2024-12-22 13:34:09,2024-12-22 16:33:09,GBP,52.07,43.39,8.68,paid,partial,4,2025-07-19 10:00:00
5258,31,aurora.wright@hotmail.co.uk,2024-12-22 17:47:09,2024-12-22 19:01:09,GBP,25.86,21.55,4.31,paid,fulfilled,4,2025-07-19 10:00:00
5259,2,sophie.williams@hotmail.co.uk,2024-12-22 19:19:23,2024-12-22 23:09:23,GBP,107.44,89.53,17.91,paid,fulfilled,1,2025-07-19 10:00:00
5260,20,zoe.robinson@outlook.com,2024-12-22 13:58:50,2024-12-22 17:17:50,GBP,53.15,44.29,8.86,paid,fulfilled,4,2025-07-19 10:00:00
5261,6,isabella.miller@btinternet.com,2024-12-22 17:40:26,2024-12-22 18:28:26,GBP,56.72,47.27,9.45,paid,fulfilled,3,2025-07-19 10:00:00
5262,11,chloe.anderson@yahoo.co.uk,2024-12-22 10:00:38,2024-12-22 12:59:38,GBP,21.1,17.58,3.52,pending,fulfilled,4,2025-07-19 10:00:00
5263,16,hannah.martin@btinternet.com,2024-12-22 08:54:10,2024-12-22 11:50:10,GBP,87.44,72.87,14.57,paid,pending,3,2025-07-19 10:00:00
5264,49,holly.edwards@hotmail.co.uk,2024-12-22 13:10:36,2024-12-22 15:12:36,GBP,47.18,39.32,7.86,paid,fulfilled,4,2025-07-19 10:00:00
5265,45,lottie.phillips@gmail.com,2024-12-22 10:50:34,2024-12-22 11:47:34,GBP,57.25,47.71,9.54,paid,partial,4,2025-07-19 10:00:00
5266,1,emma.thompson@gmail.com,2024-12-22 12:48:32,2024-12-22 16:12:32,GBP,52.04,43.37,8.67,pending,partial,4,2025-07-19 10:00:00
5267,30,penelope.king@yahoo.co.uk,2024-12-22 14:18:59,2024-12-22 16:26:59,GBP,44.35,36.96,7.39,paid,fulfilled,4,2025-07-19 10:00:00
5268,28,iris.young@btinternet.com,2024-12-22 13:06:36,2024-12-22 14:40:36,GBP,76.02,63.35,12.67,paid,fulfilled,1,2025-07-19 10:00:00
5269,41,arabella.mitchell@gmail.com,2024-12-22 16:01:06,2024-12-22 18:55:06,GBP,74.27,61.89,12.38,pending,fulfilled,3,2025-07-19 10:00:00
5270,48,orla.evans@yahoo.co.uk,2024-12-22 18:59:29,2024-12-22 20:34:29,GBP,25.01,20.84,4.17,paid,fulfilled,1,2025-07-19 10:00:00
5271,7,lily.davis@gmail.com,2024-12-22 15:19:10,2024-12-22 16:49:10,GBP,29.42,24.52,4.9,paid,fulfilled,4,2025-07-19 10:00:00
5272,23,phoebe.lewis@gmail.com,2024-12-22 10:52:44,2024-12-22 11:58:44,GBP,57.95,48.29,9.66,paid,fulfilled,4,2025-07-19 10:00:00
5273,16,hannah.martin@btinternet.com,2024-12-22 20:05:04,2024-12-22 22:11:04,GBP,31.6,26.33,5.27,paid,partial,1,2025-07-19 10:00:00
5274,7,lily.davis@gmail.com,2024-12-22 10:08:38,2024-12-22 10:45:38,GBP,36.98,30.82,6.16,pending,fulfilled,4,2025-07-19 10:00:00
5275,6,isabella.miller@btinternet.com,2024-12-23 10:28:41,2024-12-23 12:42:41,GBP,57.46,47.88,9.58,paid,partial,4,2025-07-19 10:00:00
5276,23,phoebe.lewis@gmail.com,2024-12-23 12:10:41,2024-12-23 13:21:41,GBP,57.17,47.64,9.53,paid,fulfilled,4,2025-07-19 10:00:00
5277,5,amelia.jones@gmail.com,2024-12-23 11:49:15,2024-12-23 12:58:15,GBP,82.63,68.86,13.77,paid,fulfilled,4,2025-07-19 10:00:00
5278,10,scarlett.taylor@gmail.com,2024-12-23 12:04:24,2024-12-23 13:10:24,GBP,76.55,63.79,12.76,paid,pending,4,2025-07-19 10:00:00
5279,4,olivia.johnson@yahoo.co.uk,2024-12-23 15:11:41,2024-12-23 17:07:41,GBP,115.86,96.55,19.31,pending,fulfilled,4,2025-07-19 10:00:00
5280,34,alice.scott@btinternet.com,2024-12-23 14:48:58,2024-12-23 17:57:58,GBP,104.6,87.17,17.43,pending,fulfilled,1,2025-07-19 10:00:00
5281,22,willow.rodriguez@btinternet.com,2024-12-23 17:23:36,2024-12-23 20:15:36,GBP,41.8,34.83,6.97,paid,fulfilled,4,2025-07-19 10:00:00
5282,18,aria.garcia@yahoo.co.uk,2024-12-23 17:05:02,2024-12-23 19:05:02,GBP,51.7,43.08,8.62,paid,fulfilled,4,2025-07-19 10:00:00
5283,25,daisy.walker@hotmail.co.uk,2024-12-23 09:58:36,2024-12-23 10:30:36,GBP,98.4,82.0,16.4,paid,fulfilled,4,2025-07-19 10:00:00
5284,45,lottie.phillips@gmail.com,2024-12-23 17:05:58,2024-12-23 20:07:58,GBP,65.83,54.86,10.97,paid,fulfilled,1,2025-07-19 10:00:00
5285,7,lily.davis@gmail.com,2024-12-23 12:06:35,2024-12-23 13:38:35,GBP,19.38,16.15,3.23,paid,fulfilled,4,2025-07-19 10:00:00
5286,45,lottie.phillips@gmail.com,2024-12-23 17:17:18,2024-12-23 18:27:18,GBP,97.48,81.23,16.25,pending,fulfilled,4,2025-07-19 10:00:00
5287,37,lola.baker@hotmail.co.uk,2024-12-23 14:21:42,2024-12-23 16:13:42,GBP,40.37,33.64,6.73,paid,fulfilled,4,2025-07-19 10:00:00
5288,16,hannah.martin@btinternet.com,2024-12-23 11:00:31,2024-12-23 13:03:31,GBP,20.6,17.17,3.43,paid,fulfilled,4,2025-07-19 10:00:00
5289,45,lottie.phillips@gmail.com,2024-12-23 10:55:12,2024-12-23 13:10:12,GBP,24.25,20.21,4.04,paid,fulfilled,4,2025-07-19 10:00:00
5290,32,nova.lopez@outlook.com,2024-12-23 20:26:44,2024-12-23 20:58:44,GBP,55.68,46.4,9.28,paid,fulfilled,4,2025-07-19 10:00:00
5291,2,sophie.williams@hotmail.co.uk,2024-12-23 12:20:15,2024-12-23 12:59:15,GBP,29.38,24.48,4.9,paid,fulfilled,4,2025-07-19 10:00:00
5292,18,aria.garcia@yahoo.co.uk,2024-12-23 20:39:16,2024-12-23 22:19:16,GBP,37.86,31.55,6.31,paid,fulfilled,4,2025-07-19 10:00:00
5293,35,eden.green@gmail.com,2024-12-24 09:47:15,2024-12-24 12:25:15,GBP,28.15,23.46,4.69,paid,fulfilled,4,2025-07-19 10:00:00
5294,10,scarlett.taylor@gmail.com,2024-12-24 19:23:08,2024-12-24 23:23:08,GBP,37.81,31.51,6.3,paid,fulfilled,4,2025-07-19 10:00:00
5295,40,florence.carter@btinternet.com,2024-12-24 08:17:57,2024-12-24 11:10:57,GBP,47.9,39.92,7.98,paid,pending,3,2025-07-19 10:00:00
5296,29,jasmine.hernandez@gmail.com,2024-12-24 13:43:11,2024-12-24 15:51:11,GBP,20.84,17.37,3.47,paid,partial,4,2025-07-19 10:00:00
5297,23,phoebe.lewis@gmail.com,2024-12-24 10:54:57,2024-12-24 14:02:57,GBP,46.68,38.9,7.78,paid,partial,4,2025-07-19 10:00:00
5298,24,violet.lee@yahoo.co.uk,2024-12-24 18:45:36,2024-12-24 20:15:36,GBP,68.36,56.97,11.39,paid,fulfilled,4,2025-07-19 10:00:00
5299,42,bonnie.perez@yahoo.co.uk,2024-12-24 12:25:47,2024-12-24 15:09:47,GBP,175.62,146.35,29.27,paid,fulfilled,4,2025-07-19 10:00:00
5300,20,zoe.robinson@outlook.com,2024-12-24 14:06:35,2024-12-24 16:17:35,GBP,37.57,31.31,6.26,paid,fulfilled,4,2025-07-19 10:00:00
5301,21,maya.clark@gmail.com,2024-12-24 20:57:57,2024-12-25 00:02:57,GBP,25.36,21.13,4.23,pending,fulfilled,4,2025-07-19 10:00:00
5302,16,hannah.martin@btinternet.com,2024-12-24 20:37:22,2024-12-24 22:47:22,GBP,26.39,21.99,4.4,paid,fulfilled,4,2025-07-19 10:00:00
5303,38,esme.gonzalez@outlook.com,2024-12-24 11:51:38,2024-12-24 14:34:38,GBP,89.42,74.52,14.9,paid,fulfilled,4,2025-07-19 10:00:00
5304,39,imogen.nelson@gmail.com,2024-12-24 13:47:03,2024-12-24 14:39:03,GBP,53.03,44.19,8.84,paid,fulfilled,4,2025-07-19 10:00:00
5305,8,grace.wilson@hotmail.co.uk,2024-12-24 12:06:42,2024-12-24 13:10:42,GBP,37.62,31.35,6.27,paid,partial,4,2025-07-19 10:00:00
5306,30,penelope.king@yahoo.co.uk,2024-12-24 20:33:07,2024-12-24 23:36:07,GBP,60.36,50.3,10.06,pending,fulfilled,4,2025-07-19 10:00:00
5307,6,isabella.miller@btinternet.com,2024-12-24 15:54:14,2024-12-24 17:38:14,GBP,27.84,23.2,4.64,paid,fulfilled,2,2025-07-19 10:00:00
5308,26,luna.hall@outlook.com,2024-12-24 09:55:55,2024-12-24 11:35:55,GBP,31.62,26.35,5.27,paid,fulfilled,4,2025-07-19 10:00:00
5309,35,eden.green@gmail.com,2024-12-24 16:33:12,2024-12-24 17:15:12,GBP,51.86,43.22,8.64,refunded,pending,4,2025-07-19 10:00:00
5310,45,lottie.phillips@gmail.com,2024-12-24 08:41:47,2024-12-24 09:42:47,GBP,88.3,73.58,14.72,paid,fulfilled,4,2025-07-19 10:00:00
5311,50,margot.collins@outlook.com,2024-12-24 14:01:57,2024-12-24 17:23:57,GBP,21.56,17.97,3.59,paid,fulfilled,4,2025-07-19 10:00:00
5312,2,sophie.williams@hotmail.co.uk,2024-12-24 17:25:46,2024-12-24 19:23:46,GBP,90.74,75.62,15.12,paid,partial,4,2025-07-19 10:00:00
5313,1,emma.thompson@gmail.com,2024-12-24 14:49:19,2024-12-24 18:12:19,GBP,30.26,25.22,5.04,paid,fulfilled,4,2025-07-19 10:00:00
5314,27,rose.allen@gmail.com,2024-12-25 12:50:22,2024-12-25 15:28:22,GBP,27.92,23.27,4.65,paid,fulfilled,1,2025-07-19 10:00:00
5315,35,eden.green@gmail.com,2024-12-25 09:57:52,2024-12-25 12:41:52,GBP,94.45,78.71,15.74,paid,fulfilled,4,2025-07-19 10:00:00
5316,6,isabella.miller@btinternet.com,2024-12-25 12:24:18,2024-12-25 13:04:18,GBP,31.74,26.45,5.29,paid,fulfilled,4,2025-07-19 10:00:00
5317,38,esme.gonzalez@outlook.com,2024-12-25 19:59:43,2024-12-25 21:08:43,GBP,46.01,38.34,7.67,paid,fulfilled,1,2025-07-19 10:00:00
5318,20,zoe.robinson@outlook.com,2024-12-25 11:40:13,2024-12-25 14:53:13,GBP,30.52,25.43,5.09,paid,fulfilled,4,2025-07-19 10:00:00
5319,11,chloe.anderson@yahoo.co.uk,2024-12-25 18:57:48,2024-12-25 21:24:48,GBP,59.89,49.91,9.98,pending,fulfilled,4,2025-07-19 10:00:00
5320,6,isabella.miller@btinternet.com,2024-12-25 08:17:28,2024-12-25 10:50:28,GBP,62.23,51.86,10.37,refunded,fulfilled,4,2025-07-19 10:00:00
5321,16,hannah.martin@btinternet.com,2024-12-25 14:02:06,2024-12-25 16:01:06,GBP,55.88,46.57,9.31,paid,fulfilled,4,2025-07-19 10:00:00
5322,46,martha.campbell@btinternet.com,2024-12-25 14:03:25,2024-12-25 17:45:25,GBP,36.17,30.14,6.03,paid,fulfilled,4,2025-07-19 10:00:00
5323,9,ella.moore@outlook.com,2024-12-25 08:39:42,2024-12-25 11:29:42,GBP,58.84,49.03,9.81,pending,fulfilled,4,2025-07-19 10:00:00
5324,10,scarlett.taylor@gmail.com,2024-12-25 17:55:41,2024-12-25 21:51:41,GBP,40.78,33.98,6.8,paid,fulfilled,4,2025-07-19 10:00:00
5325,2,sophie.williams@hotmail.co.uk,2024-12-25 17:06:06,2024-12-25 18:00:06,GBP,88.42,73.68,14.74,paid,fulfilled,4,2025-07-19 10:00:00
5326,17,evie.thompson@gmail.com,2024-12-25 12:08:54,2024-12-25 13:09:54,GBP,25.67,21.39,4.28,paid,fulfilled,4,2025-07-19 10:00:00
5327,17,evie.thompson@gmail.com,2024-12-25 10:00:34,2024-12-25 12:23:34,GBP,21.3,17.75,3.55,paid,pending,4,2025-07-19 10:00:00
5328,10,scarlett.taylor@gmail.com,2024-12-25 16:39:20,2024-12-25 18:06:20,GBP,40.43,33.69,6.74,paid,partial,4,2025-07-19 10:00:00
5329,21,maya.clark@gmail.com,2024-12-25 09:56:33,2024-12-25 11:17:33,GBP,26.03,21.69,4.34,paid,fulfilled,4,2025-07-19 10:00:00
5330,12,mia.thomas@gmail.com,2024-12-25 15:54:14,2024-12-25 18:52:14,GBP,37.38,31.15,6.23,paid,fulfilled,4,2025-07-19 10:00:00
5331,26,luna.hall@outlook.com,2024-12-25 10:41:52,2024-12-25 13:43:52,GBP,53.98,44.98,9.0,paid,fulfilled,1,2025-07-19 10:00:00
5332,30,penelope.king@yahoo.co.uk,2024-12-25 11:06:14,2024-12-25 12:53:14,GBP,25.78,21.48,4.3,paid,partial,4,2025-07-19 10:00:00
5333,18,aria.garcia@yahoo.co.uk,2024-12-25 17:24:33,2024-12-25 20:00:33,GBP,50.82,42.35,8.47,paid,fulfilled,4,2025-07-19 10:00:00
5334,21,maya.clark@gmail.com,2024-12-25 11:46:42,2024-12-25 14:29:42,GBP,32.56,27.13,5.43,pending,fulfilled,4,2025-07-19 10:00:00
5335,28,iris.young@btinternet.com,2024-12-25 20:02:41,2024-12-25 21:33:41,GBP,56.38,46.98,9.4,paid,fulfilled,4,2025-07-19 10:00:00
5336,32,nova.lopez@outlook.com,2024-12-25 13:58:22,2024-12-25 15:53:22,GBP,110.5,92.08,18.42,paid,fulfilled,4,2025-07-19 10:00:00
5337,26,luna.hall@outlook.com,2024-12-25 11:44:26,2024-12-25 13:32:26,GBP,47.28,39.4,7.88,paid,partial,4,2025-07-19 10:00:00
5338,10,scarlett.taylor@gmail.com,2024-12-26 16:57:37,2024-12-26 19:09:37,GBP,73.73,61.44,12.29,pending,fulfilled,3,2025-07-19 10:00:00
5339,13,ruby.jackson@hotmail.co.uk,2024-12-26 15:32:49,2024-12-26 17:24:49,GBP,23.0,19.17,3.83,paid,fulfilled,4,2025-07-19 10:00:00
5340,27,rose.allen@gmail.com,2024-12-26 09:04:56,2024-12-26 11:14:56,GBP,27.85,23.21,4.64,paid,fulfilled,4,2025-07-19 10:00:00
5341,29,jasmine.hernandez@gmail.com,2024-12-26 14:05:20,2024-12-26 17:37:20,GBP,61.93,51.61,10.32,paid,fulfilled,4,2025-07-19 10:00:00
5342,43,delilah.roberts@hotmail.co.uk,2024-12-26 09:12:37,2024-12-26 10:28:37,GBP,32.83,27.36,5.47,paid,fulfilled,4,2025-07-19 10:00:00
5343,24,violet.lee@yahoo.co.uk,2024-12-26 12:34:39,2024-12-26 15:32:39,GBP,27.18,22.65,4.53,paid,pending,2,2025-07-19 10:00:00
5344,24,violet.lee@yahoo.co.uk,2024-12-26 10:53:56,2024-12-26 11:49:56,GBP,42.4,35.33,7.07,paid,fulfilled,4,2025-07-19 10:00:00
5345,30,penelope.king@yahoo.co.uk,2024-12-26 17:20:14,2024-12-26 19:02:14,GBP,91.74,76.45,15.29,paid,fulfilled,1,2025-07-19 10:00:00
5346,14,poppy.white@outlook.com,2024-12-26 19:51:49,2024-12-26 22:48:49,GBP,67.43,56.19,11.24,paid,fulfilled,4,2025-07-19 10:00:00
5347,49,holly.edwards@hotmail.co.uk,2024-12-26 12:15:21,2024-12-26 15:10:21,GBP,50.62,42.18,8.44,paid,fulfilled,4,2025-07-19 10:00:00
5348,49,holly.edwards@hotmail.co.uk,2024-12-26 15:45:30,2024-12-26 17:53:30,GBP,28.73,23.94,4.79,paid,fulfilled,4,2025-07-19 10:00:00
5349,41,arabella.mitchell@gmail.com,2024-12-26 11:36:05,2024-12-26 14:50:05,GBP,21.71,18.09,3.62,paid,partial,4,2025-07-19 10:00:00
5350,12,mia.thomas@gmail.com,2024-12-26 19:31:51,2024-12-26 20:50:51,GBP,72.9,60.75,12.15,paid,partial,4,2025-07-19 10:00:00
5351,28,iris.young@btinternet.com,2024-12-26 09:51:46,2024-12-26 10:46:46,GBP,85.12,70.93,14.19,paid,fulfilled,4,2025-07-19 10:00:00
5352,23,phoebe.lewis@gmail.com,2024-12-26 08:40:12,2024-12-26 11:43:12,GBP,53.83,44.86,8.97,paid,fulfilled,4,2025-07-19 10:00:00
5353,30,penelope.king@yahoo.co.uk,2024-12-26 10:25:34,2024-12-26 13:45:34,GBP,140.84,117.37,23.47,paid,pending,4,2025-07-19 10:00:00
5354,19,ivy.martinez@hotmail.co.uk,2024-12-26 11:28:09,2024-12-26 13:16:09,GBP,38.11,31.76,6.35,paid,fulfilled,4,2025-07-19 10:00:00
5355,21,maya.clark@gmail.com,2024-12-26 11:55:52,2024-12-26 13:55:52,GBP,67.3,56.08,11.22,paid,fulfilled,4,2025-07-19 10:00:00
5356,25,daisy.walker@hotmail.co.uk,2024-12-26 08:17:58,2024-12-26 10:19:58,GBP,43.01,35.84,7.17,paid,fulfilled,4,2025-07-19 10:00:00
5357,6,isabella.miller@btinternet.com,2024-12-26 13:27:30,2024-12-26 14:03:30,GBP,22.57,18.81,3.76,paid,fulfilled,2,2025-07-19 10:00:00
5358,45,lottie.phillips@gmail.com,2024-12-26 13:26:40,2024-12-26 15:56:40,GBP,67.45,56.21,11.24,paid,pending,4,2025-07-19 10:00:00
5359,45,lottie.phillips@gmail.com,2024-12-26 20:52:54,2024-12-26 22:59:54,GBP,159.44,132.87,26.57,paid,fulfilled,4,2025-07-19 10:00:00
5360,28,iris.young@btinternet.com,2024-12-26 08:00:59,2024-12-26 10:56:59,GBP,84.12,70.1,14.02,paid,fulfilled,4,2025-07-19 10:00:00
5361,3,charlotte.brown@outlook.com,2024-12-27 18:45:27,2024-12-27 21:06:27,GBP,30.06,25.05,5.01,paid,partial,4,2025-07-19 10:00:00
5362,25,daisy.walker@hotmail.co.uk,2024-12-27 16:00:12,2024-12-27 17:55:12,GBP,58.63,48.86,9.77,paid,pending,4,2025-07-19 10:00:00
5363,46,martha.campbell@btinternet.com,2024-12-27 17:17:53,2024-12-27 18:07:53,GBP,49.14,40.95,8.19,paid,fulfilled,4,2025-07-19 10:00:00
5364,37,lola.baker@hotmail.co.uk,2024-12-27 16:30:21,2024-12-27 17:41:21,GBP,64.18,53.48,10.7,paid,fulfilled,1,2025-07-19 10:00:00
5365,29,jasmine.hernandez@gmail.com,2024-12-27 14:46:09,2024-12-27 16:28:09,GBP,147.34,122.78,24.56,paid,fulfilled,3,2025-07-19 10:00:00
5366,25,daisy.walker@hotmail.co.uk,2024-12-27 12:52:33,2024-12-27 14:48:33,GBP,31.67,26.39,5.28,paid,fulfilled,1,2025-07-19 10:00:00
5367,8,grace.wilson@hotmail.co.uk,2024-12-27 19:57:14,2024-12-27 23:52:14,GBP,57.22,47.68,9.54,paid,fulfilled,4,2025-07-19 10:00:00
5368,36,matilda.adams@yahoo.co.uk,2024-12-27 16:54:31,2024-12-27 19:22:31,GBP,24.76,20.63,4.13,paid,fulfilled,4,2025-07-19 10:00:00
5369,21,maya.clark@gmail.com,2024-12-27 20:51:10,2024-12-27 21:45:10,GBP,94.46,78.72,15.74,paid,fulfilled,4,2025-07-19 10:00:00
5370,6,isabella.miller@btinternet.com,2024-12-27 19:39:04,2024-12-27 23:14:04,GBP,47.81,39.84,7.97,paid,fulfilled,4,2025-07-19 10:00:00
5371,49,holly.edwards@hotmail.co.uk,2024-12-27 13:34:15,2024-12-27 16:04:15,GBP,115.33,96.11,19.22,paid,pending,4,2025-07-19 10:00:00
5372,49,holly.edwards@hotmail.co.uk,2024-12-27 08:16:52,2024-12-27 11:17:52,GBP,86.88,72.4,14.48,paid,fulfilled,3,2025-07-19 10:00:00
5373,34,alice.scott@btinternet.com,2024-12-27 20:11:55,2024-12-27 21:54:55,GBP,22.03,18.36,3.67,paid,pending,4,2025-07-19 10:00:00
5374,49,holly.edwards@hotmail.co.uk,2024-12-27 19:15:58,2024-12-27 23:01:58,GBP,28.76,23.97,4.79,paid,fulfilled,4,2025-07-19 10:00:00
5375,43,delilah.roberts@hotmail.co.uk,2024-12-27 14:32:39,2024-12-27 17:50:39,GBP,40.2,33.5,6.7,paid,fulfilled,4,2025-07-19 10:00:00
5376,38,esme.gonzalez@outlook.com,2024-12-27 09:25:31,2024-12-27 13:04:31,GBP,34.46,28.72,5.74,paid,fulfilled,4,2025-07-19 10:00:00
5377,26,luna.hall@outlook.com,2024-12-27 14:50:49,2024-12-27 15:27:49,GBP,39.41,32.84,6.57,paid,fulfilled,4,2025-07-19 10:00:00
5378,10,scarlett.taylor@gmail.com,2024-12-27 11:09:33,2024-12-27 15:06:33,GBP,43.51,36.26,7.25,paid,fulfilled,4,2025-07-19 10:00:00
5379,23,phoebe.lewis@gmail.com,2024-12-27 13:29:49,2024-12-27 15:24:49,GBP,54.59,45.49,9.1,paid,partial,4,2025-07-19 10:00:00
5380,49,holly.edwards@hotmail.co.uk,2024-12-27 13:22:50,2024-12-27 14:46:50,GBP,31.39,26.16,5.23,paid,fulfilled,1,2025-07-19 10:00:00
5381,1,emma.thompson@gmail.com,2024-12-28 17:58:10,2024-12-28 21:55:10,GBP,35.96,29.97,5.99,paid,fulfilled,4,2025-07-19 10:00:00
5382,8,grace.wilson@hotmail.co.uk,2024-12-28 12:24:43,2024-12-28 12:55:43,GBP,27.71,23.09,4.62,paid,pending,4,2025-07-19 10:00:00
5383,32,nova.lopez@outlook.com,2024-12-28 16:59:38,2024-12-28 18:04:38,GBP,54.1,45.08,9.02,paid,fulfilled,4,2025-07-19 10:00:00
5384,22,willow.rodriguez@btinternet.com,2024-12-28 16:24:28,2024-12-28 19:33:28,GBP,26.86,22.38,4.48,paid,fulfilled,4,2025-07-19 10:00:00
5385,32,nova.lopez@outlook.com,2024-12-28 08:18:39,2024-12-28 09:57:39,GBP,82.0,68.33,13.67,paid,fulfilled,4,2025-07-19 10:00:00
5386,29,jasmine.hernandez@gmail.com,2024-12-28 13:07:47,2024-12-28 16:42:47,GBP,40.42,33.68,6.74,paid,fulfilled,3,2025-07-19 10:00:00
5387,37,lola.baker@hotmail.co.uk,2024-12-28 12:41:32,2024-12-28 16:23:32,GBP,52.43,43.69,8.74,pending,fulfilled,4,2025-07-19 10:00:00
5388,19,ivy.martinez@hotmail.co.uk,2024-12-28 08:11:47,2024-12-28 11:58:47,GBP,78.58,65.48,13.1,paid,fulfilled,4,2025-07-19 10:00:00
5389,17,evie.thompson@gmail.com,2024-12-28 15:58:30,2024-12-28 17:13:30,GBP,26.03,21.69,4.34,pending,fulfilled,4,2025-07-19 10:00:00
5390,12,mia.thomas@gmail.com,2024-12-28 14:20:02,2024-12-28 15:10:02,GBP,41.83,34.86,6.97,paid,fulfilled,4,2025-07-19 10:00:00
5391,19,ivy.martinez@hotmail.co.uk,2024-12-28 20:49:26,2024-12-28 23:49:26,GBP,77.09,64.24,12.85,paid,fulfilled,4,2025-07-19 10:00:00
5392,15,freya.harris@gmail.com,2024-12-28 10:32:59,2024-12-28 13:50:59,GBP,90.73,75.61,15.12,paid,partial,2,2025-07-19 10:00:00
